player_count,ts
50312.0,1583146800000.0
50216.0,1583145900000.0
49983.0,1583145000000.0
49910.0,1583144100000.0
49810.0,1583143200000.0
49581.0,1583142300000.0
49574.0,1583141400000.0
49346.0,1583140500000.0
49445.0,1583139600000.0
50118.0,1583138700000.0
51639.0,1583137800000.0
52418.0,1583136900000.0
53524.0,1583136000000.0
53902.0,1583135100000.0
55991.0,1583134200000.0
57504.0,1583133300000.0
58887.0,1583132400000.0
60566.0,1583131500000.0
62341.0,1583130600000.0
64404.0,1583129700000.0
66475.0,1583128800000.0
68802.0,1583127900000.0
70878.0,1583127000000.0
72883.0,1583126100000.0
75247.0,1583125200000.0
77729.0,1583124300000.0
79933.0,1583123400000.0
81687.0,1583122500000.0
83706.0,1583121600000.0
85593.0,1583120700000.0
87152.0,1583119800000.0
88562.0,1583118900000.0
89842.0,1583118000000.0
90975.0,1583117100000.0
91669.0,1583116200000.0
92232.0,1583115300000.0
92499.0,1583114400000.0
92855.0,1583113500000.0
92645.0,1583112600000.0
92366.0,1583111700000.0
92028.0,1583110800000.0
91921.0,1583109900000.0
91923.0,1583109000000.0
92052.0,1583108100000.0
92291.0,1583107200000.0
93010.0,1583106300000.0
93742.0,1583105400000.0
94614.0,1583104500000.0
95891.0,1583103600000.0
97082.0,1583102700000.0
98080.0,1583101800000.0
98972.0,1583100900000.0
99557.0,1583100000000.0
100591.0,1583099100000.0
104890.0,1583098200000.0
105568.0,1583097300000.0
105984.0,1583096400000.0
106549.0,1583095500000.0
106696.0,1583094600000.0
106157.0,1583093700000.0
105939.0,1583092800000.0
105957.0,1583091900000.0
105249.0,1583091000000.0
103942.0,1583090100000.0
103150.0,1583089200000.0
102229.0,1583088300000.0
101004.0,1583087400000.0
99831.0,1583086500000.0
98569.0,1583085600000.0
97870.0,1583084700000.0
96625.0,1583083800000.0
95355.0,1583082900000.0
94226.0,1583082000000.0
93145.0,1583081100000.0
91812.0,1583080200000.0
90037.0,1583079300000.0
87983.0,1583078400000.0
86846.0,1583077500000.0
84946.0,1583076600000.0
82623.0,1583075700000.0
80914.0,1583074800000.0
78939.0,1583073900000.0
76987.0,1583073000000.0
74882.0,1583072100000.0
73133.0,1583071200000.0
71451.0,1583070300000.0
69503.0,1583069400000.0
67528.0,1583068500000.0
65959.0,1583067600000.0
64563.0,1583066700000.0
60752.0,1583065800000.0
61667.0,1583064900000.0
60568.0,1583064000000.0
59919.0,1583063100000.0
59362.0,1583062200000.0
58842.0,1583061300000.0
59558.0,1583060400000.0
59788.0,1583059500000.0
59355.0,1583058600000.0
59179.0,1583057700000.0
58920.0,1583056800000.0
58854.0,1583055900000.0
59050.0,1583055000000.0
58976.0,1583054100000.0
58587.0,1583053200000.0
57327.0,1583052300000.0
60441.0,1583051400000.0
61239.0,1583050500000.0
61701.0,1583049600000.0
62332.0,1583048700000.0
64249.0,1583047800000.0
65314.0,1583046900000.0
66653.0,1583046000000.0
68451.0,1583045100000.0
70065.0,1583044200000.0
72170.0,1583043300000.0
73983.0,1583042400000.0
76105.0,1583041500000.0
77633.0,1583040600000.0
79085.0,1583039700000.0
80541.0,1583038800000.0
82514.0,1583037900000.0
83941.0,1583037000000.0
84854.0,1583036100000.0
85631.0,1583035200000.0
86744.0,1583034300000.0
87394.0,1583033400000.0
87884.0,1583032500000.0
88120.0,1583031600000.0
88786.0,1583030700000.0
89079.0,1583029800000.0
88883.0,1583028900000.0
88928.0,1583028000000.0
89023.0,1583027100000.0
89285.0,1583026200000.0
89396.0,1583025300000.0
89344.0,1583024400000.0
90463.0,1583023500000.0
91202.0,1583022600000.0
92062.0,1583021700000.0
92616.0,1583020800000.0
93760.0,1583019900000.0
94609.0,1583019000000.0
95601.0,1583018100000.0
95864.0,1583017200000.0
97950.0,1583016300000.0
99222.0,1583015400000.0
99546.0,1583014500000.0
99907.0,1583013600000.0
100288.0,1583012700000.0
100371.0,1583011800000.0
100329.0,1583010900000.0
99714.0,1583010000000.0
100598.0,1583009100000.0
100335.0,1583008200000.0
100119.0,1583007300000.0
99436.0,1583006400000.0
98873.0,1583005500000.0
98013.0,1583004600000.0
96892.0,1583003700000.0
95913.0,1583002800000.0
95621.0,1583001900000.0
94619.0,1583001000000.0
93703.0,1583000100000.0
92859.0,1582999200000.0
92260.0,1582998300000.0
91208.0,1582997400000.0
90798.0,1582996500000.0
89484.0,1582995600000.0
89981.0,1582994700000.0
89118.0,1582993800000.0
87754.0,1582992900000.0
86372.0,1582992000000.0
85303.0,1582991100000.0
83965.0,1582990200000.0
83355.0,1582989300000.0
80032.0,1582988400000.0
79144.0,1582987500000.0
77198.0,1582986600000.0
75382.0,1582985700000.0
73717.0,1582984800000.0
72026.0,1582983900000.0
70128.0,1582983000000.0
71448.0,1582982100000.0
66359.0,1582981200000.0
65389.0,1582980300000.0
63853.0,1582979400000.0
62754.0,1582978500000.0
61823.0,1582977600000.0
60723.0,1582976700000.0
59695.0,1582975800000.0
58646.0,1582974900000.0
57730.0,1582974000000.0
56345.0,1582973100000.0
55691.0,1582972200000.0
55394.0,1582971300000.0
54949.0,1582970400000.0
55015.0,1582969500000.0
54730.0,1582968600000.0
54486.0,1582967700000.0
54276.0,1582966800000.0
52583.0,1582965900000.0
55190.0,1582965000000.0
55703.0,1582964100000.0
56883.0,1582963200000.0
58199.0,1582962300000.0
59564.0,1582961400000.0
61195.0,1582960500000.0
62482.0,1582959600000.0
63850.0,1582958700000.0
65209.0,1582957800000.0
66925.0,1582956900000.0
68009.0,1582956000000.0
63220.0,1582955100000.0
69800.0,1582954200000.0
73730.0,1582953300000.0
75405.0,1582952400000.0
77082.0,1582951500000.0
78587.0,1582950600000.0
79944.0,1582949700000.0
80959.0,1582948800000.0
82138.0,1582947900000.0
82653.0,1582947000000.0
83359.0,1582946100000.0
83799.0,1582945200000.0
84295.0,1582944300000.0
84313.0,1582943400000.0
84479.0,1582942500000.0
84415.0,1582941600000.0
84417.0,1582940700000.0
84406.0,1582939800000.0
84231.0,1582938900000.0
84345.0,1582938000000.0
84831.0,1582937100000.0
85130.0,1582936200000.0
84652.0,1582935300000.0
82061.0,1582934400000.0
86500.0,1582933500000.0
87283.0,1582932600000.0
87706.0,1582931700000.0
90401.0,1582930800000.0
91378.0,1582929900000.0
91990.0,1582929000000.0
92169.0,1582928100000.0
92148.0,1582927200000.0
92888.0,1582926300000.0
93323.0,1582925400000.0
93135.0,1582924500000.0
92706.0,1582923600000.0
92355.0,1582922700000.0
92009.0,1582921800000.0
91086.0,1582920900000.0
90728.0,1582920000000.0
90365.0,1582919100000.0
89317.0,1582918200000.0
88760.0,1582917300000.0
88006.0,1582916400000.0
86503.0,1582915500000.0
86356.0,1582914600000.0
84674.0,1582913700000.0
83251.0,1582912800000.0
81799.0,1582911900000.0
82102.0,1582911000000.0
80567.0,1582910100000.0
79222.0,1582909200000.0
79796.0,1582908300000.0
79875.0,1582907400000.0
79144.0,1582906500000.0
78094.0,1582905600000.0
77549.0,1582904700000.0
76377.0,1582903800000.0
75173.0,1582902900000.0
74070.0,1582902000000.0
72710.0,1582901100000.0
71565.0,1582900200000.0
70154.0,1582899300000.0
68293.0,1582898400000.0
66491.0,1582897500000.0
64881.0,1582896600000.0
62952.0,1582895700000.0
61180.0,1582894800000.0
59458.0,1582893900000.0
58532.0,1582893000000.0
57192.0,1582892100000.0
55644.0,1582891200000.0
54913.0,1582890300000.0
54198.0,1582889400000.0
53122.0,1582888500000.0
51907.0,1582887600000.0
52453.0,1582886700000.0
52136.0,1582885800000.0
51830.0,1582884900000.0
51184.0,1582884000000.0
51230.0,1582883100000.0
51982.0,1582882200000.0
51727.0,1582881300000.0
51718.0,1582880400000.0
46368.0,1582879500000.0
41190.0,1582878600000.0
42655.0,1582877700000.0
43626.0,1582876800000.0
45062.0,1582875900000.0
46272.0,1582875000000.0
47231.0,1582874100000.0
48660.0,1582873200000.0
50344.0,1582872300000.0
59588.0,1582871400000.0
65093.0,1582870500000.0
66625.0,1582869600000.0
68624.0,1582868700000.0
70461.0,1582867800000.0
72427.0,1582866900000.0
74541.0,1582866000000.0
76764.0,1582865100000.0
78780.0,1582864200000.0
80579.0,1582863300000.0
81727.0,1582862400000.0
83906.0,1582861500000.0
85327.0,1582860600000.0
86405.0,1582859700000.0
87506.0,1582858800000.0
88284.0,1582857900000.0
88722.0,1582857000000.0
88961.0,1582856100000.0
88662.0,1582855200000.0
89226.0,1582854300000.0
88860.0,1582853400000.0
87998.0,1582852500000.0
87608.0,1582851600000.0
87149.0,1582850700000.0
86781.0,1582849800000.0
87335.0,1582848900000.0
86324.0,1582848000000.0
87793.0,1582847100000.0
88181.0,1582846200000.0
88450.0,1582845300000.0
87860.0,1582844400000.0
88881.0,1582843500000.0
89931.0,1582842600000.0
91700.0,1582841700000.0
92697.0,1582840800000.0
93061.0,1582839900000.0
93772.0,1582839000000.0
94188.0,1582838100000.0
94036.0,1582837200000.0
94446.0,1582836300000.0
94084.0,1582835400000.0
93440.0,1582834500000.0
93081.0,1582833600000.0
92635.0,1582832700000.0
91819.0,1582831800000.0
90704.0,1582830900000.0
89374.0,1582830000000.0
87988.0,1582829100000.0
87169.0,1582828200000.0
85105.0,1582827300000.0
83889.0,1582826400000.0
83086.0,1582825500000.0
82390.0,1582824600000.0
81607.0,1582823700000.0
79393.0,1582822800000.0
78316.0,1582821900000.0
77645.0,1582821000000.0
76660.0,1582820100000.0
75624.0,1582819200000.0
74866.0,1582818300000.0
72808.0,1582817400000.0
71290.0,1582816500000.0
69972.0,1582815600000.0
68707.0,1582814700000.0
66584.0,1582813800000.0
64444.0,1582812900000.0
62822.0,1582812000000.0
61208.0,1582811100000.0
60019.0,1582810200000.0
57938.0,1582809300000.0
55635.0,1582808400000.0
53587.0,1582807500000.0
50268.0,1582806600000.0
44489.0,1582805700000.0
39327.0,1582804800000.0
35118.0,1582803900000.0
26588.0,1582803000000.0
48334.0,1582802100000.0
50643.0,1582801200000.0
51336.0,1582800300000.0
51119.0,1582799400000.0
50663.0,1582798500000.0
51016.0,1582797600000.0
50828.0,1582796700000.0
51118.0,1582795800000.0
50874.0,1582794900000.0
51283.0,1582794000000.0
50215.0,1582793100000.0
53040.0,1582792200000.0
53565.0,1582791300000.0
53791.0,1582790400000.0
55810.0,1582789500000.0
56691.0,1582788600000.0
57837.0,1582787700000.0
59699.0,1582786800000.0
61472.0,1582785900000.0
63115.0,1582785000000.0
64692.0,1582784100000.0
66711.0,1582783200000.0
69319.0,1582782300000.0
71034.0,1582781400000.0
73226.0,1582780500000.0
75370.0,1582779600000.0
77977.0,1582778700000.0
79799.0,1582777800000.0
80955.0,1582776900000.0
83235.0,1582776000000.0
85088.0,1582775100000.0
86652.0,1582774200000.0
87780.0,1582773300000.0
88711.0,1582772400000.0
89737.0,1582771500000.0
89982.0,1582770600000.0
89979.0,1582769700000.0
90240.0,1582768800000.0
90117.0,1582767900000.0
89868.0,1582767000000.0
89366.0,1582766100000.0
88955.0,1582765200000.0
88959.0,1582764300000.0
88662.0,1582763400000.0
88209.0,1582762500000.0
88519.0,1582761600000.0
89243.0,1582760700000.0
89427.0,1582759800000.0
90028.0,1582758900000.0
90580.0,1582758000000.0
91921.0,1582757100000.0
92495.0,1582756200000.0
92889.0,1582755300000.0
91791.0,1582754400000.0
92730.0,1582753500000.0
93450.0,1582752600000.0
94152.0,1582751700000.0
94162.0,1582750800000.0
94297.0,1582749900000.0
94042.0,1582749000000.0
93256.0,1582748100000.0
94657.0,1582747200000.0
94346.0,1582746300000.0
93426.0,1582745400000.0
92451.0,1582744500000.0
91215.0,1582743600000.0
89894.0,1582742700000.0
88809.0,1582741800000.0
87412.0,1582740900000.0
86031.0,1582740000000.0
85015.0,1582739100000.0
83881.0,1582738200000.0
82685.0,1582737300000.0
81145.0,1582736400000.0
79474.0,1582735500000.0
79226.0,1582734600000.0
78422.0,1582733700000.0
77398.0,1582732800000.0
75916.0,1582731900000.0
74405.0,1582731000000.0
72644.0,1582730100000.0
71189.0,1582729200000.0
70127.0,1582728300000.0
68851.0,1582727400000.0
67214.0,1582726500000.0
65350.0,1582725600000.0
63284.0,1582724700000.0
60069.0,1582723800000.0
60752.0,1582722900000.0
59135.0,1582722000000.0
58086.0,1582721100000.0
56749.0,1582720200000.0
55548.0,1582719300000.0
54918.0,1582718400000.0
53740.0,1582717500000.0
53576.0,1582716600000.0
52797.0,1582715700000.0
52228.0,1582714800000.0
52167.0,1582713900000.0
52220.0,1582713000000.0
52062.0,1582712100000.0
51318.0,1582711200000.0
51561.0,1582710300000.0
52126.0,1582709400000.0
51901.0,1582708500000.0
51646.0,1582707600000.0
50101.0,1582706700000.0
52856.0,1582705800000.0
53934.0,1582704900000.0
54638.0,1582704000000.0
55103.0,1582703100000.0
56720.0,1582702200000.0
58204.0,1582701300000.0
59611.0,1582700400000.0
61280.0,1582699500000.0
62916.0,1582698600000.0
63250.0,1582697700000.0
67068.0,1582696800000.0
68426.0,1582695900000.0
71086.0,1582695000000.0
72810.0,1582694100000.0
74757.0,1582693200000.0
76906.0,1582692300000.0
78791.0,1582691400000.0
80431.0,1582690500000.0
82351.0,1582689600000.0
83546.0,1582688700000.0
85860.0,1582687800000.0
87160.0,1582686900000.0
88176.0,1582686000000.0
89095.0,1582685100000.0
89465.0,1582684200000.0
89495.0,1582683300000.0
89137.0,1582682400000.0
88519.0,1582681500000.0
88804.0,1582680600000.0
88566.0,1582679700000.0
88086.0,1582678800000.0
87835.0,1582677900000.0
87655.0,1582677000000.0
87471.0,1582676100000.0
87594.0,1582675200000.0
88199.0,1582674300000.0
88033.0,1582673400000.0
88457.0,1582672500000.0
89227.0,1582671600000.0
90480.0,1582670700000.0
90865.0,1582669800000.0
89184.0,1582668900000.0
91722.0,1582668000000.0
92703.0,1582667100000.0
93467.0,1582666200000.0
93877.0,1582665300000.0
94187.0,1582664400000.0
94479.0,1582663500000.0
94081.0,1582662600000.0
93280.0,1582661700000.0
92470.0,1582660800000.0
92605.0,1582659900000.0
91707.0,1582659000000.0
90349.0,1582658100000.0
88865.0,1582657200000.0
87206.0,1582656300000.0
86940.0,1582655400000.0
86612.0,1582654500000.0
85188.0,1582653600000.0
83942.0,1582652700000.0
82506.0,1582651800000.0
81272.0,1582650900000.0
80187.0,1582650000000.0
79800.0,1582649100000.0
78865.0,1582648200000.0
77838.0,1582647300000.0
76691.0,1582646400000.0
75492.0,1582645500000.0
74220.0,1582644600000.0
72597.0,1582643700000.0
70763.0,1582642800000.0
67063.0,1582641900000.0
67860.0,1582641000000.0
65763.0,1582640100000.0
63627.0,1582639200000.0
61761.0,1582638300000.0
59945.0,1582637400000.0
59110.0,1582636500000.0
57337.0,1582635600000.0
55516.0,1582634700000.0
54328.0,1582633800000.0
53984.0,1582632900000.0
52889.0,1582632000000.0
52322.0,1582631100000.0
51709.0,1582630200000.0
51164.0,1582629300000.0
50715.0,1582628400000.0
50654.0,1582627500000.0
50520.0,1582626600000.0
50706.0,1582625700000.0
50003.0,1582624800000.0
50126.0,1582623900000.0
50126.0,1582623000000.0
49513.0,1582622100000.0
49666.0,1582621200000.0
48466.0,1582620300000.0
51476.0,1582619400000.0
52114.0,1582618500000.0
52826.0,1582617600000.0
54265.0,1582616700000.0
55544.0,1582615800000.0
56809.0,1582614900000.0
59039.0,1582614000000.0
60415.0,1582613100000.0
61800.0,1582612200000.0
63886.0,1582611300000.0
65622.0,1582610400000.0
67723.0,1582609500000.0
69456.0,1582608600000.0
72478.0,1582607700000.0
74678.0,1582606800000.0
76930.0,1582605900000.0
78956.0,1582605000000.0
81023.0,1582604100000.0
82970.0,1582603200000.0
84906.0,1582602300000.0
86489.0,1582601400000.0
87756.0,1582600500000.0
89126.0,1582599600000.0
90371.0,1582598700000.0
90663.0,1582597800000.0
90819.0,1582596900000.0
90621.0,1582596000000.0
90773.0,1582595100000.0
90316.0,1582594200000.0
89672.0,1582593300000.0
89246.0,1582592400000.0
89131.0,1582591500000.0
88765.0,1582590600000.0
88544.0,1582589700000.0
88784.0,1582588800000.0
88960.0,1582587900000.0
89335.0,1582587000000.0
89727.0,1582586100000.0
90660.0,1582585200000.0
91838.0,1582584300000.0
92871.0,1582583400000.0
93582.0,1582582500000.0
94350.0,1582581600000.0
98020.0,1582580700000.0
96681.0,1582579800000.0
96505.0,1582578900000.0
96617.0,1582578000000.0
96740.0,1582577100000.0
96304.0,1582576200000.0
96147.0,1582575300000.0
95454.0,1582574400000.0
95409.0,1582573500000.0
94483.0,1582572600000.0
93844.0,1582571700000.0
92139.0,1582570800000.0
91059.0,1582569900000.0
89976.0,1582569000000.0
88596.0,1582568100000.0
86810.0,1582567200000.0
85632.0,1582566300000.0
84313.0,1582565400000.0
83226.0,1582564500000.0
81593.0,1582563600000.0
80943.0,1582562700000.0
80053.0,1582561800000.0
79118.0,1582560900000.0
77577.0,1582560000000.0
76414.0,1582559100000.0
75104.0,1582558200000.0
73474.0,1582557300000.0
71895.0,1582556400000.0
70430.0,1582555500000.0
68778.0,1582554600000.0
67196.0,1582553700000.0
65553.0,1582552800000.0
63881.0,1582551900000.0
61830.0,1582551000000.0
60404.0,1582550100000.0
58250.0,1582549200000.0
57504.0,1582548300000.0
56236.0,1582547400000.0
54952.0,1582546500000.0
53558.0,1582545600000.0
52622.0,1582544700000.0
52128.0,1582543800000.0
51328.0,1582542900000.0
50625.0,1582542000000.0
50380.0,1582541100000.0
50109.0,1582540200000.0
49979.0,1582539300000.0
49712.0,1582538400000.0
49718.0,1582537500000.0
49662.0,1582536600000.0
49607.0,1582535700000.0
49687.0,1582534800000.0
48584.0,1582533900000.0
51375.0,1582533000000.0
51827.0,1582532100000.0
52804.0,1582531200000.0
53671.0,1582530300000.0
55566.0,1582529400000.0
56706.0,1582528500000.0
57602.0,1582527600000.0
59157.0,1582526700000.0
61095.0,1582525800000.0
63100.0,1582524900000.0
65382.0,1582524000000.0
67866.0,1582523100000.0
70109.0,1582522200000.0
72215.0,1582521300000.0
74531.0,1582520400000.0
76905.0,1582519500000.0
78746.0,1582518600000.0
81113.0,1582517700000.0
82979.0,1582516800000.0
84891.0,1582515900000.0
86455.0,1582515000000.0
88273.0,1582514100000.0
89891.0,1582513200000.0
90909.0,1582512300000.0
91610.0,1582511400000.0
92197.0,1582510500000.0
92687.0,1582509600000.0
93346.0,1582508700000.0
93451.0,1582507800000.0
93043.0,1582506900000.0
93383.0,1582506000000.0
93722.0,1582505100000.0
93661.0,1582504200000.0
94005.0,1582503300000.0
94416.0,1582502400000.0
95233.0,1582501500000.0
96241.0,1582500600000.0
97155.0,1582499700000.0
98288.0,1582498800000.0
100137.0,1582497900000.0
101998.0,1582497000000.0
103399.0,1582496100000.0
104845.0,1582495200000.0
106391.0,1582494300000.0
107123.0,1582493400000.0
107480.0,1582492500000.0
107601.0,1582491600000.0
109091.0,1582490700000.0
108011.0,1582489800000.0
108014.0,1582488900000.0
107612.0,1582488000000.0
106805.0,1582487100000.0
105891.0,1582486200000.0
104837.0,1582485300000.0
102884.0,1582484400000.0
101713.0,1582483500000.0
100195.0,1582482600000.0
98663.0,1582481700000.0
97220.0,1582480800000.0
96225.0,1582479900000.0
95095.0,1582479000000.0
93895.0,1582478100000.0
92665.0,1582477200000.0
92378.0,1582476300000.0
91450.0,1582475400000.0
90163.0,1582474500000.0
88602.0,1582473600000.0
87330.0,1582472700000.0
85232.0,1582471800000.0
83200.0,1582470900000.0
80570.0,1582470000000.0
78551.0,1582469100000.0
76521.0,1582468200000.0
74287.0,1582467300000.0
72377.0,1582466400000.0
70342.0,1582465500000.0
68596.0,1582464600000.0
66614.0,1582463700000.0
65083.0,1582462800000.0
63628.0,1582461900000.0
62471.0,1582461000000.0
61181.0,1582460100000.0
59871.0,1582459200000.0
58775.0,1582458300000.0
58424.0,1582457400000.0
58167.0,1582456500000.0
57718.0,1582455600000.0
57252.0,1582454700000.0
56836.0,1582453800000.0
54118.0,1582452900000.0
56065.0,1582452000000.0
55726.0,1582451100000.0
55416.0,1582450200000.0
55427.0,1582449300000.0
55344.0,1582448400000.0
53586.0,1582447500000.0
56343.0,1582446600000.0
57222.0,1582445700000.0
58220.0,1582444800000.0
59787.0,1582443900000.0
60999.0,1582443000000.0
62533.0,1582442100000.0
64412.0,1582441200000.0
66032.0,1582440300000.0
67691.0,1582439400000.0
69121.0,1582438500000.0
70586.0,1582437600000.0
72072.0,1582436700000.0
73566.0,1582435800000.0
76046.0,1582434900000.0
78008.0,1582434000000.0
79198.0,1582433100000.0
81088.0,1582432200000.0
82270.0,1582431300000.0
84305.0,1582430400000.0
85415.0,1582429500000.0
86005.0,1582428600000.0
86347.0,1582427700000.0
86913.0,1582426800000.0
87016.0,1582425900000.0
87621.0,1582425000000.0
88066.0,1582424100000.0
88390.0,1582423200000.0
88342.0,1582422300000.0
89228.0,1582421400000.0
89673.0,1582420500000.0
90568.0,1582419600000.0
90267.0,1582418700000.0
91396.0,1582417800000.0
91992.0,1582416900000.0
92719.0,1582416000000.0
94032.0,1582415100000.0
94627.0,1582414200000.0
95449.0,1582413300000.0
96253.0,1582412400000.0
96406.0,1582411500000.0
97886.0,1582410600000.0
98498.0,1582409700000.0
98734.0,1582408800000.0
99105.0,1582407900000.0
99465.0,1582407000000.0
99105.0,1582406100000.0
99482.0,1582405200000.0
98805.0,1582404300000.0
98666.0,1582403400000.0
98296.0,1582402500000.0
97819.0,1582401600000.0
97063.0,1582400700000.0
96149.0,1582399800000.0
95022.0,1582398900000.0
94683.0,1582398000000.0
93235.0,1582397100000.0
92310.0,1582396200000.0
91475.0,1582395300000.0
90673.0,1582394400000.0
89907.0,1582393500000.0
88573.0,1582392600000.0
87838.0,1582391700000.0
87980.0,1582390800000.0
87593.0,1582389900000.0
86874.0,1582389000000.0
86629.0,1582388100000.0
85233.0,1582387200000.0
84045.0,1582386300000.0
82606.0,1582385400000.0
80927.0,1582384500000.0
79306.0,1582383600000.0
77482.0,1582382700000.0
75575.0,1582381800000.0
74056.0,1582380900000.0
72020.0,1582380000000.0
70441.0,1582379100000.0
68493.0,1582378200000.0
66814.0,1582377300000.0
65417.0,1582376400000.0
63627.0,1582375500000.0
62065.0,1582374600000.0
61245.0,1582373700000.0
59309.0,1582372800000.0
59003.0,1582371900000.0
58010.0,1582371000000.0
57527.0,1582370100000.0
57094.0,1582369200000.0
56710.0,1582368300000.0
55535.0,1582367400000.0
55949.0,1582366500000.0
55607.0,1582365600000.0
55536.0,1582364700000.0
55347.0,1582363800000.0
55065.0,1582362900000.0
54981.0,1582362000000.0
53363.0,1582361100000.0
55240.0,1582360200000.0
56270.0,1582359300000.0
57164.0,1582358400000.0
58197.0,1582357500000.0
59719.0,1582356600000.0
60998.0,1582355700000.0
62465.0,1582354800000.0
63944.0,1582353900000.0
64884.0,1582353000000.0
67115.0,1582352100000.0
68486.0,1582351200000.0
70174.0,1582350300000.0
71827.0,1582349400000.0
73399.0,1582348500000.0
75134.0,1582347600000.0
77149.0,1582346700000.0
77975.0,1582345800000.0
79775.0,1582344900000.0
81274.0,1582344000000.0
82879.0,1582343100000.0
84429.0,1582342200000.0
85267.0,1582341300000.0
85501.0,1582340400000.0
85967.0,1582339500000.0
85531.0,1582338600000.0
85996.0,1582337700000.0
84916.0,1582336800000.0
84722.0,1582335900000.0
84341.0,1582335000000.0
84207.0,1582334100000.0
83507.0,1582333200000.0
84089.0,1582332300000.0
84149.0,1582331400000.0
84769.0,1582330500000.0
85076.0,1582329600000.0
85637.0,1582328700000.0
86065.0,1582327800000.0
86679.0,1582326900000.0
87081.0,1582326000000.0
88438.0,1582325100000.0
89066.0,1582324200000.0
89262.0,1582323300000.0
89496.0,1582322400000.0
89497.0,1582321500000.0
89140.0,1582320600000.0
89269.0,1582319700000.0
88713.0,1582318800000.0
87781.0,1582317900000.0
86881.0,1582317000000.0
85888.0,1582316100000.0
84975.0,1582315200000.0
84260.0,1582314300000.0
83259.0,1582313400000.0
82142.0,1582312500000.0
84089.0,1582311600000.0
85009.0,1582310700000.0
84427.0,1582309800000.0
83802.0,1582308900000.0
82244.0,1582308000000.0
81166.0,1582307100000.0
79875.0,1582306200000.0
79205.0,1582305300000.0
78070.0,1582304400000.0
78398.0,1582303500000.0
77308.0,1582302600000.0
76833.0,1582301700000.0
75523.0,1582300800000.0
75023.0,1582299900000.0
74194.0,1582299000000.0
73941.0,1582298100000.0
72052.0,1582297200000.0
70893.0,1582296300000.0
69748.0,1582295400000.0
68193.0,1582294500000.0
66587.0,1582293600000.0
65047.0,1582292700000.0
62683.0,1582291800000.0
61571.0,1582290900000.0
59586.0,1582290000000.0
58147.0,1582289100000.0
56846.0,1582288200000.0
55414.0,1582287300000.0
53902.0,1582286400000.0
52230.0,1582285500000.0
51305.0,1582284600000.0
50262.0,1582283700000.0
49564.0,1582282800000.0
49372.0,1582281900000.0
49007.0,1582281000000.0
48700.0,1582280100000.0
48117.0,1582279200000.0
47733.0,1582278300000.0
47247.0,1582277400000.0
47339.0,1582276500000.0
47622.0,1582275600000.0
46582.0,1582274700000.0
48836.0,1582273800000.0
49447.0,1582272900000.0
52315.0,1582272000000.0
53711.0,1582271100000.0
55145.0,1582270200000.0
56405.0,1582269300000.0
58303.0,1582268400000.0
59810.0,1582267500000.0
61462.0,1582266600000.0
63130.0,1582265700000.0
64645.0,1582264800000.0
65502.0,1582263900000.0
68104.0,1582263000000.0
70093.0,1582262100000.0
72401.0,1582261200000.0
74464.0,1582260300000.0
76415.0,1582259400000.0
78384.0,1582258500000.0
79968.0,1582257600000.0
81537.0,1582256700000.0
83215.0,1582255800000.0
84412.0,1582254900000.0
86331.0,1582254000000.0
86562.0,1582253100000.0
87042.0,1582252200000.0
87578.0,1582251300000.0
87744.0,1582250400000.0
87841.0,1582249500000.0
87209.0,1582248600000.0
85802.0,1582247700000.0
83880.0,1582246800000.0
86086.0,1582245900000.0
85778.0,1582245000000.0
85445.0,1582244100000.0
85589.0,1582243200000.0
85886.0,1582242300000.0
86206.0,1582241400000.0
86433.0,1582240500000.0
88017.0,1582239600000.0
89687.0,1582238700000.0
90460.0,1582237800000.0
90868.0,1582236900000.0
90607.0,1582236000000.0
91621.0,1582235100000.0
91706.0,1582234200000.0
90898.0,1582233300000.0
90931.0,1582232400000.0
92680.0,1582231500000.0
92156.0,1582230600000.0
91955.0,1582229700000.0
92121.0,1582228800000.0
91752.0,1582227900000.0
88220.0,1582227000000.0
83811.0,1582226100000.0
84142.0,1582225200000.0
83007.0,1582224300000.0
81768.0,1582223400000.0
80956.0,1582222500000.0
78673.0,1582221600000.0
77468.0,1582220700000.0
78512.0,1582219800000.0
76694.0,1582218900000.0
76580.0,1582218000000.0
75590.0,1582217100000.0
74581.0,1582216200000.0
73130.0,1582215300000.0
71781.0,1582214400000.0
70109.0,1582213500000.0
68454.0,1582212600000.0
65602.0,1582211700000.0
63217.0,1582210800000.0
61436.0,1582209900000.0
60285.0,1582209000000.0
58698.0,1582208100000.0
56689.0,1582207200000.0
54825.0,1582206300000.0
52693.0,1582205400000.0
50790.0,1582204500000.0
48293.0,1582203600000.0
46866.0,1582202700000.0
44125.0,1582201800000.0
41598.0,1582200900000.0
38018.0,1582200000000.0
31875.0,1582199100000.0
24640.0,1582198200000.0
44619.0,1582197300000.0
46413.0,1582196400000.0
46777.0,1582195500000.0
46582.0,1582194600000.0
46290.0,1582193700000.0
45893.0,1582192800000.0
45888.0,1582191900000.0
45197.0,1582191000000.0
45618.0,1582190100000.0
45592.0,1582189200000.0
45071.0,1582188300000.0
48603.0,1582187400000.0
51903.0,1582186500000.0
52686.0,1582185600000.0
53582.0,1582184700000.0
54384.0,1582183800000.0
56154.0,1582182900000.0
57753.0,1582182000000.0
59309.0,1582181100000.0
60917.0,1582180200000.0
63079.0,1582179300000.0
