"item_id","date","buy","sell","abuy","asell"
"4111","2019-06-12 16:30:00","0","71301","0","1"
"4115","2019-06-12 16:30:00","0","5693","0","1"
"4421","2019-06-12 16:30:00","0","500","0","1"
"5576","2019-06-12 16:30:00","0","4638","0","1"
"5680","2019-06-12 16:30:00","0","17000","0","1"
"5980","2019-06-12 16:30:00","0","51","0","1"
"6257","2019-06-12 16:30:00","0","5628","0","1"
"6916","2019-06-12 16:30:00","0","4440847","0","1"
"866","2019-06-12 16:30:00","0","126","0","1"
"10079","2019-06-12 17:00:00","0","1527","0","1"
"10284","2019-06-12 17:00:00","0","2240","0","1"
"10454","2019-06-12 17:00:00","0","30100","0","1"
"1109","2019-06-12 17:00:00","0","970","0","1"
"11367","2019-06-12 17:00:00","0","101","0","1"
"1173","2019-06-12 17:00:00","0","8","0","1"
"11820","2019-06-12 17:00:00","0","157000","0","1"
"12000","2019-06-12 17:00:00","0","3225000","0","1"
"12207","2019-06-12 17:00:00","0","31297","0","1"
"12233","2019-06-12 17:00:00","0","90661","0","1"
"12241","2019-06-12 17:00:00","0","216037","0","1"
"12279","2019-06-12 17:00:00","0","6011","0","1"
"12285","2019-06-12 17:00:00","0","1170","0","1"
"1231","2019-06-12 17:00:00","0","17001","0","1"
"12347","2019-06-12 17:00:00","0","2100","0","1"
"12536","2019-06-12 17:00:00","0","74780","0","1"
"12817","2019-06-12 17:00:00","0","637223000","0","1"
"13008","2019-06-12 17:00:00","0","30000","0","1"
"13472","2019-06-12 17:00:00","0","860","0","1"
"1980","2019-06-12 17:00:00","0","7","0","1"
"19997","2019-06-12 17:00:00","0","985322","0","1"
"20756","2019-06-12 17:00:00","0","523498","0","1"
"21143","2019-06-12 17:00:00","0","755","0","1"
"21202","2019-06-12 17:00:00","0","70000","0","1"
"21733","2019-06-12 17:00:00","0","5171211","0","1"
"22236","2019-06-12 17:00:00","0","19000000","0","1"
"22326","2019-06-12 17:00:00","0","31950000","0","1"
"22731","2019-06-12 17:00:00","0","35000","0","1"
"22957","2019-06-12 17:00:00","0","1000000","0","1"
"23294","2019-06-12 17:00:00","0","150000","0","1"
"2481","2019-06-12 17:00:00","0","1235","0","1"
"2673","2019-06-12 17:00:00","0","32353","0","1"
"2878","2019-06-12 17:00:00","0","4","0","1"
"3042","2019-06-12 17:00:00","0","125","0","1"
"3365","2019-06-12 17:00:00","0","300","0","1"
"3404","2019-06-12 17:00:00","0","2556","0","1"
"3480","2019-06-12 17:00:00","0","37700","0","1"
"3835","2019-06-12 17:00:00","0","4000","0","1"
"3837","2019-06-12 17:00:00","0","3604","0","1"
"4107","2019-06-12 17:00:00","0","96096","0","1"
"4115","2019-06-12 17:00:00","0","5693","0","1"
"4119","2019-06-12 17:00:00","0","950","0","1"
"4156","2019-06-12 17:00:00","0","4301","0","1"
"4419","2019-06-12 17:00:00","0","1372","0","1"
"4546","2019-06-12 17:00:00","0","142","0","1"
"4730","2019-06-12 17:00:00","0","480000","0","1"
"4884","2019-06-12 17:00:00","0","247000","0","1"
"4890","2019-06-12 17:00:00","0","966999","0","1"
"4902","2019-06-12 17:00:00","0","1150652","0","1"
"4908","2019-06-12 17:00:00","0","816455","0","1"
"4914","2019-06-12 17:00:00","0","787000","0","1"
"4920","2019-06-12 17:00:00","0","599052","0","1"
"4932","2019-06-12 17:00:00","0","35152","0","1"
"5535","2019-06-12 17:00:00","0","4","0","1"
"5547","2019-06-12 17:00:00","0","2002","0","1"
"5574","2019-06-12 17:00:00","0","3210","0","1"
"5680","2019-06-12 17:00:00","0","17000","0","1"
"662","2019-06-12 17:00:00","0","655","0","1"
"6794","2019-06-12 17:00:00","0","11","0","1"
"7159","2019-06-12 17:00:00","0","383","0","1"
"7372","2019-06-12 17:00:00","0","4321","0","1"
"7399","2019-06-12 17:00:00","0","77500","0","1"
"7568","2019-06-12 17:00:00","0","147","0","1"
"837","2019-06-12 17:00:00","0","83","0","1"
"8872","2019-06-12 17:00:00","0","2910","0","1"
"9177","2019-06-12 17:00:00","0","20","0","1"
"9470","2019-06-12 17:00:00","0","547231","0","1"
"9735","2019-06-12 17:00:00","0","385","0","1"
"1027","2019-06-12 17:30:00","0","475","0","1"
"1087","2019-06-12 17:30:00","0","75","0","1"
"11200","2019-06-12 17:30:00","0","36900","0","1"
"11286","2019-06-12 17:30:00","0","5962333","0","1"
"1143","2019-06-12 17:30:00","0","301","0","1"
"11924","2019-06-12 17:30:00","0","3076022","0","1"
"12205","2019-06-12 17:30:00","0","79348","0","1"
"12207","2019-06-12 17:30:00","0","29807","0","1"
"12213","2019-06-12 17:30:00","0","32169","0","1"
"12217","2019-06-12 17:30:00","0","4075","0","1"
"12227","2019-06-12 17:30:00","0","38867","0","1"
"12518","2019-06-12 17:30:00","0","5600","0","1"
"12800","2019-06-12 17:30:00","0","87500","0","1"
"13227","2019-06-12 17:30:00","0","3279591","0","1"
"13460","2019-06-12 17:30:00","0","745","0","1"
"13481","2019-06-12 17:30:00","0","1976","0","1"
"1363","2019-06-12 17:30:00","0","25","0","1"
"1369","2019-06-12 17:30:00","0","814","0","1"
"1428","2019-06-12 17:30:00","0","158","0","1"
"1454","2019-06-12 17:30:00","0","500","0","1"
"1664","2019-06-12 17:30:00","0","12150","0","1"
"19478","2019-06-12 17:30:00","0","635000","0","1"
"19610","2019-06-12 17:30:00","0","530000","0","1"
"19617","2019-06-12 17:30:00","0","2065","0","1"
"19918","2019-06-12 17:30:00","0","3448","0","1"
"20002","2019-06-12 17:30:00","0","1085000","0","1"
"20053","2019-06-12 17:30:00","0","73014","0","1"
"20116","2019-06-12 17:30:00","0","1304","0","1"
"20517","2019-06-12 17:30:00","0","577262","0","1"
"20730","2019-06-12 17:30:00","0","83300","0","1"
"20733","2019-06-12 17:30:00","0","100000","0","1"
"21043","2019-06-12 17:30:00","0","74790000","0","1"
"2124","2019-06-12 17:30:00","0","99","0","1"
"21387","2019-06-12 17:30:00","0","16653","0","1"
"22212","2019-06-12 17:30:00","0","9442","0","1"
"22869","2019-06-12 17:30:00","0","101761","0","1"
"2293","2019-06-12 17:30:00","0","452","0","1"
"22957","2019-06-12 17:30:00","0","1030182","0","1"
"23050","2019-06-12 17:30:00","0","236546","0","1"
"23053","2019-06-12 17:30:00","0","205001","0","1"
"3042","2019-06-12 17:30:00","0","115","0","1"
"3343","2019-06-12 17:30:00","0","2196","0","1"
"3480","2019-06-12 17:30:00","0","37700","0","1"
"3787","2019-06-12 17:30:00","0","747","0","1"
"3835","2019-06-12 17:30:00","0","3910","0","1"
"3837","2019-06-12 17:30:00","0","3350","0","1"
"3838","2019-06-12 17:30:00","0","4363","0","1"
"4099","2019-06-12 17:30:00","0","55916","0","1"
"4109","2019-06-12 17:30:00","0","9499","0","1"
"4113","2019-06-12 17:30:00","0","47305","0","1"
"4119","2019-06-12 17:30:00","0","924","0","1"
"4298","2019-06-12 17:30:00","0","8","0","1"
"4300","2019-06-12 17:30:00","0","225","0","1"
"4546","2019-06-12 17:30:00","0","190","0","1"
"538","2019-06-12 17:30:00","0","211","0","1"
"540","2019-06-12 17:30:00","0","311","0","1"
"5730","2019-06-12 17:30:00","0","41500","0","1"
"6235","2019-06-12 17:30:00","0","5149","0","1"
"638","2019-06-12 17:30:00","0","418","0","1"
"64","2019-06-12 17:30:00","0","75","0","1"
"6563","2019-06-12 17:30:00","0","127600","0","1"
"6983","2019-06-12 17:30:00","0","570","0","1"
"7225","2019-06-12 17:30:00","0","67","0","1"
"7370","2019-06-12 17:30:00","0","6062","0","1"
"7378","2019-06-12 17:30:00","0","59672","0","1"
"7380","2019-06-12 17:30:00","0","8291","0","1"
"7399","2019-06-12 17:30:00","0","77500","0","1"
"8880","2019-06-12 17:30:00","0","2446","0","1"
"9470","2019-06-12 17:30:00","0","574592","0","1"
"9668","2019-06-12 17:30:00","0","20880","0","1"
"10037","2019-06-12 18:00:00","0","1913","0","1"
"10041","2019-06-12 18:00:00","0","1500","0","1"
"1027","2019-06-12 18:00:00","0","489","0","1"
"10394","2019-06-12 18:00:00","0","744000","0","1"
"1053","2019-06-12 18:00:00","0","9500","0","1"
"1075","2019-06-12 18:00:00","0","150","0","1"
"11820","2019-06-12 18:00:00","0","151420","0","1"
"1189","2019-06-12 18:00:00","0","33","0","1"
"12004","2019-06-12 18:00:00","0","462355","0","1"
"12221","2019-06-12 18:00:00","0","9499","0","1"
"12277","2019-06-12 18:00:00","0","6651","0","1"
"12283","2019-06-12 18:00:00","0","6370","0","1"
"12514","2019-06-12 18:00:00","0","22035","0","1"
"12526","2019-06-12 18:00:00","0","1691000","0","1"
"12936","2019-06-12 18:00:00","0","10464","0","1"
"1299","2019-06-12 18:00:00","0","572","0","1"
"13505","2019-06-12 18:00:00","0","6778","0","1"
"1389","2019-06-12 18:00:00","0","75","0","1"
"1454","2019-06-12 18:00:00","0","500","0","1"
"1462","2019-06-12 18:00:00","0","600","0","1"
"1664","2019-06-12 18:00:00","0","12150","0","1"
"19958","2019-06-12 18:00:00","0","1692000","0","1"
"20128","2019-06-12 18:00:00","0","140000","0","1"
"20730","2019-06-12 18:00:00","0","83250","0","1"
"2074","2019-06-12 18:00:00","0","500","0","1"
"2092","2019-06-12 18:00:00","0","2000","0","1"
"21006","2019-06-12 18:00:00","0","79375666","0","1"
"21387","2019-06-12 18:00:00","0","16653","0","1"
"21643","2019-06-12 18:00:00","0","1720061","0","1"
"21733","2019-06-12 18:00:00","0","5176999","0","1"
"21892","2019-06-12 18:00:00","0","5200500","0","1"
"22111","2019-06-12 18:00:00","0","101115","0","1"
"22324","2019-06-12 18:00:00","0","164900000","0","1"
"22327","2019-06-12 18:00:00","0","15078123","0","1"
"22328","2019-06-12 18:00:00","0","17130021","0","1"
"2259","2019-06-12 18:00:00","0","1060","0","1"
"2277","2019-06-12 18:00:00","0","3000","0","1"
"2293","2019-06-12 18:00:00","0","481","0","1"
"22994","2019-06-12 18:00:00","0","861024","0","1"
"23294","2019-06-12 18:00:00","0","150000","0","1"
"23297","2019-06-12 18:00:00","0","150000","0","1"
"23303","2019-06-12 18:00:00","0","100000","0","1"
"2669","2019-06-12 18:00:00","0","38300","0","1"
"2900","2019-06-12 18:00:00","0","1204","0","1"
"2902","2019-06-12 18:00:00","0","860","0","1"
"3838","2019-06-12 18:00:00","0","3991","0","1"
"4109","2019-06-12 18:00:00","0","9499","0","1"
"4419","2019-06-12 18:00:00","0","1372","0","1"
"4944","2019-06-12 18:00:00","0","1695723","0","1"
"5286","2019-06-12 18:00:00","0","17","0","1"
"632","2019-06-12 18:00:00","0","520","0","1"
"7054","2019-06-12 18:00:00","0","195","0","1"
"7399","2019-06-12 18:00:00","0","76482","0","1"
"839","2019-06-12 18:00:00","0","54","0","1"
"9034","2019-06-12 18:00:00","0","1245","0","1"
"9181","2019-06-12 18:00:00","0","750","0","1"
"962","2019-06-12 18:00:00","0","29005","0","1"
"991","2019-06-12 18:00:00","0","2696","0","1"
"10284","2019-06-12 18:30:00","0","2100","0","1"
"10414","2019-06-12 18:30:00","0","12150","0","1"
"10472","2019-06-12 18:30:00","0","3910","0","1"
"1085","2019-06-12 18:30:00","0","1456","0","1"
"10954","2019-06-12 18:30:00","0","1149","0","1"
"11798","2019-06-12 18:30:00","0","498749","0","1"
"1187","2019-06-12 18:30:00","0","307700","0","1"
"1209","2019-06-12 18:30:00","0","488","0","1"
"12281","2019-06-12 18:30:00","0","7574","0","1"
"12287","2019-06-12 18:30:00","0","4753","0","1"
"12343","2019-06-12 18:30:00","0","2000","0","1"
"12361","2019-06-12 18:30:00","0","6859","0","1"
"12373","2019-06-12 18:30:00","0","23500","0","1"
"12389","2019-06-12 18:30:00","0","14271050","0","1"
"12833","2019-06-12 18:30:00","0","1002647","0","1"
"13048","2019-06-12 18:30:00","0","172742","0","1"
"13448","2019-06-12 18:30:00","0","250","0","1"
"13454","2019-06-12 18:30:00","0","850","0","1"
"1363","2019-06-12 18:30:00","0","24","0","1"
"1375","2019-06-12 18:30:00","0","19","0","1"
"1420","2019-06-12 18:30:00","0","15","0","1"
"1971","2019-06-12 18:30:00","0","36","0","1"
"21084","2019-06-12 18:30:00","0","1423","0","1"
"22106","2019-06-12 18:30:00","0","80000","0","1"
"22111","2019-06-12 18:30:00","0","100888","0","1"
"22231","2019-06-12 18:30:00","0","126500","0","1"
"22257","2019-06-12 18:30:00","0","33","0","1"
"22368","2019-06-12 18:30:00","0","3014000","0","1"
"22957","2019-06-12 18:30:00","0","1000023","0","1"
"22960","2019-06-12 18:30:00","0","65000","0","1"
"23285","2019-06-12 18:30:00","0","148963","0","1"
"23288","2019-06-12 18:30:00","0","78500","0","1"
"23297","2019-06-12 18:30:00","0","147000","0","1"
"23413","2019-06-12 18:30:00","0","228482","0","1"
"2472","2019-06-12 18:30:00","0","1","0","1"
"2483","2019-06-12 18:30:00","0","1358","0","1"
"2894","2019-06-12 18:30:00","0","968","0","1"
"2902","2019-06-12 18:30:00","0","300","0","1"
"3044","2019-06-12 18:30:00","0","85","0","1"
"3483","2019-06-12 18:30:00","0","3970352","0","1"
"3486","2019-06-12 18:30:00","0","1887928","0","1"
"3773","2019-06-12 18:30:00","0","50","0","1"
"3777","2019-06-12 18:30:00","0","1006","0","1"
"3789","2019-06-12 18:30:00","0","1048","0","1"
"3838","2019-06-12 18:30:00","0","3991","0","1"
"4089","2019-06-12 18:30:00","0","12141","0","1"
"4099","2019-06-12 18:30:00","0","55849","0","1"
"4417","2019-06-12 18:30:00","0","2123","0","1"
"4423","2019-06-12 18:30:00","0","478","0","1"
"4726","2019-06-12 18:30:00","0","869371","0","1"
"4734","2019-06-12 18:30:00","0","159000","0","1"
"4908","2019-06-12 18:30:00","0","816455","0","1"
"4914","2019-06-12 18:30:00","0","785500","0","1"
"4920","2019-06-12 18:30:00","0","599052","0","1"
"4926","2019-06-12 18:30:00","0","396975","0","1"
"5016","2019-06-12 18:30:00","0","286","0","1"
"5574","2019-06-12 18:30:00","0","3400","0","1"
"5730","2019-06-12 18:30:00","0","41500","0","1"
"5935","2019-06-12 18:30:00","0","1500","0","1"
"6388","2019-06-12 18:30:00","0","905","0","1"
"658","2019-06-12 18:30:00","0","675","0","1"
"6916","2019-06-12 18:30:00","0","4418250","0","1"
"6918","2019-06-12 18:30:00","0","3432030","0","1"
"6924","2019-06-12 18:30:00","0","4456323","0","1"
"7159","2019-06-12 18:30:00","0","364","0","1"
"72","2019-06-12 18:30:00","0","800","0","1"
"7668","2019-06-12 18:30:00","0","1470","0","1"
"839","2019-06-12 18:30:00","0","54","0","1"
"9177","2019-06-12 18:30:00","0","20","0","1"
"9741","2019-06-12 18:30:00","0","501","0","1"
"10156","2019-06-12 19:00:00","0","1300","0","1"
"10394","2019-06-12 19:00:00","0","720000","0","1"
"10454","2019-06-12 19:00:00","0","30694","0","1"
"11065","2019-06-12 19:00:00","0","338","0","1"
"1117","2019-06-12 19:00:00","0","50","0","1"
"1189","2019-06-12 19:00:00","0","33","0","1"
"11953","2019-06-12 19:00:00","0","351","0","1"
"1209","2019-06-12 19:00:00","0","70","0","1"
"12287","2019-06-12 19:00:00","0","3565","0","1"
"12307","2019-06-12 19:00:00","0","1504","0","1"
"12343","2019-06-12 19:00:00","0","2000","0","1"
"12361","2019-06-12 19:00:00","0","4751","0","1"
"12534","2019-06-12 19:00:00","0","10728","0","1"
"12536","2019-06-12 19:00:00","0","75001","0","1"
"13008","2019-06-12 19:00:00","0","29852","0","1"
"13010","2019-06-12 19:00:00","0","14500","0","1"
"1321","2019-06-12 19:00:00","0","26","0","1"
"13448","2019-06-12 19:00:00","0","250","0","1"
"13451","2019-06-12 19:00:00","0","571","0","1"
"13466","2019-06-12 19:00:00","0","1657","0","1"
"19589","2019-06-12 19:00:00","0","41518","0","1"
"19927","2019-06-12 19:00:00","0","841033","0","1"
"20243","2019-06-12 19:00:00","0","3605","0","1"
"20254","2019-06-12 19:00:00","0","3001","0","1"
"20257","2019-06-12 19:00:00","0","52","0","1"
"20272","2019-06-12 19:00:00","0","1503","0","1"
"20439","2019-06-12 19:00:00","0","681000","0","1"
"20756","2019-06-12 19:00:00","0","522000","0","1"
"21028","2019-06-12 19:00:00","0","588446","0","1"
"21646","2019-06-12 19:00:00","0","119345","0","1"
"21739","2019-06-12 19:00:00","0","52998","0","1"
"21882","2019-06-12 19:00:00","0","92000000","0","1"
"21952","2019-06-12 19:00:00","0","129","0","1"
"22877","2019-06-12 19:00:00","0","176786","0","1"
"22960","2019-06-12 19:00:00","0","65000","0","1"
"22983","2019-06-12 19:00:00","0","7656123","0","1"
"23059","2019-06-12 19:00:00","0","101112","0","1"
"2327","2019-06-12 19:00:00","0","50","0","1"
"2894","2019-06-12 19:00:00","0","833","0","1"
"3012","2019-06-12 19:00:00","0","259","0","1"
"3014","2019-06-12 19:00:00","0","116","0","1"
"3042","2019-06-12 19:00:00","0","116","0","1"
"3046","2019-06-12 19:00:00","0","53","0","1"
"3755","2019-06-12 19:00:00","0","40301","0","1"
"3785","2019-06-12 19:00:00","0","207","0","1"
"3835","2019-06-12 19:00:00","0","4000","0","1"
"3836","2019-06-12 19:00:00","0","3200","0","1"
"3838","2019-06-12 19:00:00","0","3991","0","1"
"4105","2019-06-12 19:00:00","0","8150","0","1"
"4107","2019-06-12 19:00:00","0","96096","0","1"
"4304","2019-06-12 19:00:00","0","1041","0","1"
"4419","2019-06-12 19:00:00","0","1372","0","1"
"4542","2019-06-12 19:00:00","0","8","0","1"
"4593","2019-06-12 19:00:00","0","323","0","1"
"4890","2019-06-12 19:00:00","0","935100","0","1"
"4896","2019-06-12 19:00:00","0","952199","0","1"
"4902","2019-06-12 19:00:00","0","1117200","0","1"
"5478","2019-06-12 19:00:00","0","673","0","1"
"5539","2019-06-12 19:00:00","0","150","0","1"
"5730","2019-06-12 19:00:00","0","41500","0","1"
"5793","2019-06-12 19:00:00","0","19000","0","1"
"658","2019-06-12 19:00:00","0","675","0","1"
"6794","2019-06-12 19:00:00","0","11","0","1"
"6922","2019-06-12 19:00:00","0","1618130","0","1"
"7188","2019-06-12 19:00:00","0","27","0","1"
"7668","2019-06-12 19:00:00","0","1470","0","1"
"837","2019-06-12 19:00:00","0","76","0","1"
"9040","2019-06-12 19:00:00","0","757","0","1"
"9472","2019-06-12 19:00:00","0","30000","0","1"
"9729","2019-06-12 19:00:00","0","355","0","1"
"10047","2019-06-12 19:30:00","0","200","0","1"
"10158","2019-06-12 19:30:00","0","49","0","1"
"10442","2019-06-12 19:30:00","0","3000","0","1"
"10448","2019-06-12 19:30:00","0","12465","0","1"
"10462","2019-06-12 19:30:00","0","98605","0","1"
"1053","2019-06-12 19:30:00","0","10000","0","1"
"1087","2019-06-12 19:30:00","0","75","0","1"
"11079","2019-06-12 19:30:00","0","908","0","1"
"1143","2019-06-12 19:30:00","0","285","0","1"
"1175","2019-06-12 19:30:00","0","31","0","1"
"11820","2019-06-12 19:30:00","0","150050","0","1"
"1187","2019-06-12 19:30:00","0","307700","0","1"
"1205","2019-06-12 19:30:00","0","20","0","1"
"12225","2019-06-12 19:30:00","0","131621","0","1"
"12231","2019-06-12 19:30:00","0","86000","0","1"
"12233","2019-06-12 19:30:00","0","58500","0","1"
"12237","2019-06-12 19:30:00","0","76888","0","1"
"12303","2019-06-12 19:30:00","0","3000","0","1"
"1434","2019-06-12 19:30:00","0","29710","0","1"
"1454","2019-06-12 19:30:00","0","500","0","1"
"1456","2019-06-12 19:30:00","0","9006","0","1"
"1597","2019-06-12 19:30:00","0","171","0","1"
"1833","2019-06-12 19:30:00","0","166","0","1"
"1835","2019-06-12 19:30:00","0","95","0","1"
"19586","2019-06-12 19:30:00","0","29001","0","1"
"20140","2019-06-12 19:30:00","0","126000","0","1"
"20739","2019-06-12 19:30:00","0","46835","0","1"
"21006","2019-06-12 19:30:00","0","79460000","0","1"
"21202","2019-06-12 19:30:00","0","70000","0","1"
"21387","2019-06-12 19:30:00","0","16653","0","1"
"21504","2019-06-12 19:30:00","0","625","0","1"
"21643","2019-06-12 19:30:00","0","1683005","0","1"
"21739","2019-06-12 19:30:00","0","52998","0","1"
"21969","2019-06-12 19:30:00","0","1522","0","1"
"22263","2019-06-12 19:30:00","0","807","0","1"
"22269","2019-06-12 19:30:00","0","26000","0","1"
"22326","2019-06-12 19:30:00","0","31735521","0","1"
"22806","2019-06-12 19:30:00","0","3001","0","1"
"22832","2019-06-12 19:30:00","0","152","0","1"
"22963","2019-06-12 19:30:00","0","36637","0","1"
"23059","2019-06-12 19:30:00","0","101112","0","1"
"23116","2019-06-12 19:30:00","0","291144","0","1"
"2671","2019-06-12 19:30:00","0","41128","0","1"
"2675","2019-06-12 19:30:00","0","36000","0","1"
"3014","2019-06-12 19:30:00","0","182","0","1"
"3327","2019-06-12 19:30:00","0","1","0","1"
"3367","2019-06-12 19:30:00","0","1415","0","1"
"3835","2019-06-12 19:30:00","0","3910","0","1"
"3836","2019-06-12 19:30:00","0","3200","0","1"
"3837","2019-06-12 19:30:00","0","3350","0","1"
"3838","2019-06-12 19:30:00","0","3991","0","1"
"4423","2019-06-12 19:30:00","0","478","0","1"
"4546","2019-06-12 19:30:00","0","600","0","1"
"4722","2019-06-12 19:30:00","0","1190000","0","1"
"4884","2019-06-12 19:30:00","0","245187","0","1"
"4890","2019-06-12 19:30:00","0","935098","0","1"
"4896","2019-06-12 19:30:00","0","941000","0","1"
"4902","2019-06-12 19:30:00","0","1117198","0","1"
"4950","2019-06-12 19:30:00","0","225487","0","1"
"638","2019-06-12 19:30:00","0","440","0","1"
"7370","2019-06-12 19:30:00","0","7600","0","1"
"7378","2019-06-12 19:30:00","0","59163","0","1"
"7380","2019-06-12 19:30:00","0","8415","0","1"
"751","2019-06-12 19:30:00","0","5500","0","1"
"8788","2019-06-12 19:30:00","0","978999","0","1"
"8872","2019-06-12 19:30:00","0","2910","0","1"
"9040","2019-06-12 19:30:00","0","757","0","1"
"10033","2019-06-12 20:00:00","0","915","0","1"
"10039","2019-06-12 20:00:00","0","4485","0","1"
"10376","2019-06-12 20:00:00","0","8860","0","1"
"10414","2019-06-12 20:00:00","0","18310","0","1"
"10442","2019-06-12 20:00:00","0","3000","0","1"
"10448","2019-06-12 20:00:00","0","12465","0","1"
"10466","2019-06-12 20:00:00","0","112002","0","1"
"11118","2019-06-12 20:00:00","0","12250","0","1"
"11200","2019-06-12 20:00:00","0","36900","0","1"
"11789","2019-06-12 20:00:00","0","300000","0","1"
"11953","2019-06-12 20:00:00","0","351","0","1"
"11955","2019-06-12 20:00:00","0","469","0","1"
"11990","2019-06-12 20:00:00","0","10920","0","1"
"1205","2019-06-12 20:00:00","0","20","0","1"
"12205","2019-06-12 20:00:00","0","74001","0","1"
"12207","2019-06-12 20:00:00","0","28317","0","1"
"12211","2019-06-12 20:00:00","0","57820","0","1"
"12213","2019-06-12 20:00:00","0","31042","0","1"
"12235","2019-06-12 20:00:00","0","430000","0","1"
"12241","2019-06-12 20:00:00","0","195000","0","1"
"12243","2019-06-12 20:00:00","0","212482","0","1"
"12295","2019-06-12 20:00:00","0","1147","0","1"
"12303","2019-06-12 20:00:00","0","3000","0","1"
"12443","2019-06-12 20:00:00","0","26123","0","1"
"12518","2019-06-12 20:00:00","0","5440","0","1"
"12960","2019-06-12 20:00:00","0","335","0","1"
"13454","2019-06-12 20:00:00","0","850","0","1"
"1363","2019-06-12 20:00:00","0","26","0","1"
"1420","2019-06-12 20:00:00","0","2","0","1"
"1422","2019-06-12 20:00:00","0","27","0","1"
"151","2019-06-12 20:00:00","0","51","0","1"
"1573","2019-06-12 20:00:00","0","87","0","1"
"1757","2019-06-12 20:00:00","0","1","0","1"
"20149","2019-06-12 20:00:00","0","934000","0","1"
"20243","2019-06-12 20:00:00","0","10000","0","1"
"21028","2019-06-12 20:00:00","0","578416","0","1"
"21140","2019-06-12 20:00:00","0","1596","0","1"
"21202","2019-06-12 20:00:00","0","70000","0","1"
"2128","2019-06-12 20:00:00","0","200","0","1"
"2166","2019-06-12 20:00:00","0","1500","0","1"
"2167","2019-06-12 20:00:00","0","200","0","1"
"22106","2019-06-12 20:00:00","0","91225","0","1"
"22212","2019-06-12 20:00:00","0","9442","0","1"
"23050","2019-06-12 20:00:00","0","236546","0","1"
"23053","2019-06-12 20:00:00","0","220000","0","1"
"23116","2019-06-12 20:00:00","0","285600","0","1"
"2894","2019-06-12 20:00:00","0","833","0","1"
"3014","2019-06-12 20:00:00","0","182","0","1"
"3044","2019-06-12 20:00:00","0","85","0","1"
"3483","2019-06-12 20:00:00","0","3964200","0","1"
"3486","2019-06-12 20:00:00","0","1897245","0","1"
"3785","2019-06-12 20:00:00","0","207","0","1"
"3836","2019-06-12 20:00:00","0","4000","0","1"
"3837","2019-06-12 20:00:00","0","4000","0","1"
"3838","2019-06-12 20:00:00","0","3959","0","1"
"4107","2019-06-12 20:00:00","0","96096","0","1"
"4109","2019-06-12 20:00:00","0","9499","0","1"
"4527","2019-06-12 20:00:00","0","3","0","1"
"4716","2019-06-12 20:00:00","0","290000","0","1"
"4724","2019-06-12 20:00:00","0","896368","0","1"
"4728","2019-06-12 20:00:00","0","696501","0","1"
"4730","2019-06-12 20:00:00","0","485085","0","1"
"4827","2019-06-12 20:00:00","0","600","0","1"
"4950","2019-06-12 20:00:00","0","225122","0","1"
"5103","2019-06-12 20:00:00","0","3","0","1"
"5282","2019-06-12 20:00:00","0","18","0","1"
"5575","2019-06-12 20:00:00","0","5500","0","1"
"5576","2019-06-12 20:00:00","0","4638","0","1"
"5686","2019-06-12 20:00:00","0","4956","0","1"
"5747","2019-06-12 20:00:00","0","27900","0","1"
"6563","2019-06-12 20:00:00","0","125010","0","1"
"658","2019-06-12 20:00:00","0","675","0","1"
"7158","2019-06-12 20:00:00","0","131500","0","1"
"7399","2019-06-12 20:00:00","0","77127","0","1"
"7400","2019-06-12 20:00:00","0","13300","0","1"
"8872","2019-06-12 20:00:00","0","2910","0","1"
"9174","2019-06-12 20:00:00","0","268","0","1"
"958","2019-06-12 20:00:00","0","30","0","1"
"991","2019-06-12 20:00:00","0","3143","0","1"
"10000","2019-06-12 20:30:00","0","2596","0","1"
"10284","2019-06-12 20:30:00","0","2301","0","1"
"10378","2019-06-12 20:30:00","0","271327","0","1"
"10380","2019-06-12 20:30:00","0","251276","0","1"
"10454","2019-06-12 20:30:00","0","30694","0","1"
"10589","2019-06-12 20:30:00","0","37175","0","1"
"11115","2019-06-12 20:30:00","0","11581","0","1"
"11229","2019-06-12 20:30:00","0","1775","0","1"
"11924","2019-06-12 20:30:00","0","3038963","0","1"
"12007","2019-06-12 20:30:00","0","6403","0","1"
"1205","2019-06-12 20:30:00","0","31","0","1"
"12307","2019-06-12 20:30:00","0","2969","0","1"
"12351","2019-06-12 20:30:00","0","204736","0","1"
"12514","2019-06-12 20:30:00","0","20000","0","1"
"12534","2019-06-12 20:30:00","0","11074","0","1"
"12536","2019-06-12 20:30:00","0","75000","0","1"
"12780","2019-06-12 20:30:00","0","2900","0","1"
"1291","2019-06-12 20:30:00","0","32","0","1"
"12936","2019-06-12 20:30:00","0","10001","0","1"
"1299","2019-06-12 20:30:00","0","572","0","1"
"13165","2019-06-12 20:30:00","0","585026","0","1"
"1335","2019-06-12 20:30:00","0","8","0","1"
"13466","2019-06-12 20:30:00","0","1657","0","1"
"13469","2019-06-12 20:30:00","0","875","0","1"
"1434","2019-06-12 20:30:00","0","29800","0","1"
"1454","2019-06-12 20:30:00","0","521","0","1"
"1462","2019-06-12 20:30:00","0","600","0","1"
"1611","2019-06-12 20:30:00","0","448","0","1"
"1973","2019-06-12 20:30:00","0","49","0","1"
"1980","2019-06-12 20:30:00","0","5","0","1"
"19991","2019-06-12 20:30:00","0","40889","0","1"
