"['Gourmet impling jar', 11242, 1587767400000, 2646, 16, 0, 0, 2646, 16]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587769200000, 2673, 4, 0, 0, 2673, 4]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587771000000, 2640, 164, 2672, 29, 2633, 135]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587772800000, 2730, 2917, 2756, 2050, 2669, 867]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587774600000, 2738, 333, 0, 0, 2738, 333]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587776400000, 2731, 541, 2799, 200, 2691, 341]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587778200000, 2794, 3285, 2799, 3103, 2700, 182]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587780000000, 2697, 16, 0, 0, 2697, 16]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587781800000, 2722, 99, 0, 0, 2722, 99]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587783600000, 2695, 292, 0, 0, 2695, 292]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587785400000, 2702, 1204, 2793, 100, 2694, 1104]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587787200000, 2701, 984, 2699, 200, 2701, 784]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587789000000, 2697, 5, 0, 0, 2697, 5]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587790800000, 2695, 222, 2698, 200, 2673, 22]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587792600000, 2685, 641, 2699, 300, 2673, 341]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587794400000, 2673, 8, 0, 0, 2673, 8]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587796200000, 2690, 28, 0, 0, 2690, 28]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587798000000, 2670, 1, 0, 0, 2670, 1]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587799800000, 2670, 106, 2699, 1, 2670, 105]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587801600000, 2670, 8, 0, 0, 2670, 8]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587803400000, 2688, 172, 0, 0, 2688, 172]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587805200000, 2736, 317, 2736, 100, 2736, 217]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587807000000, 2671, 7, 0, 0, 2671, 7]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587808800000, 2674, 85, 0, 0, 2674, 85]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587810600000, 2671, 73, 0, 0, 2671, 73]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587812400000, 2693, 53, 2699, 40, 2675, 13]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587814200000, 2671, 125, 0, 0, 2671, 125]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587816000000, 2665, 135, 0, 0, 2665, 135]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587817800000, 2692, 72, 2700, 56, 2665, 16]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587819600000, 2665, 32, 0, 0, 2665, 32]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
"['Gourmet impling jar', 11242, 1587821400000, 2716, 108, 0, 0, 2716, 108]","UNIQUE constraint failed: rsbuddy.ts, rsbuddy.item_id"
